"Photon energy (eV)"    "Reflectivity"
           1.046414  3.794161e-01
           1.047411  3.793679e-01
           1.048408  3.793210e-01
           1.049405  3.792776e-01
           1.050403  3.792365e-01
           1.051400  3.791967e-01
           1.052397  3.791576e-01
           1.053395  3.791189e-01
           1.054392  3.790801e-01
           1.055389  3.790406e-01
           1.056387  3.790000e-01
           1.057384  3.789579e-01
           1.058381  3.789138e-01
           1.059378  3.788668e-01
           1.060376  3.788152e-01
           1.061373  3.787610e-01
           1.062370  3.787045e-01
           1.063368  3.786460e-01
           1.064365  3.785858e-01
           1.065362  3.785241e-01
           1.066360  3.784613e-01
           1.067357  3.783977e-01
           1.068354  3.783336e-01
           1.069351  3.782692e-01
           1.070349  3.782059e-01
           1.071346  3.781435e-01
           1.072343  3.780810e-01
           1.073341  3.780186e-01
           1.074338  3.779560e-01
           1.075335  3.778933e-01
           1.076333  3.778303e-01
           1.077330  3.777671e-01
           1.078327  3.777035e-01
           1.079325  3.776394e-01
           1.080322  3.775749e-01
           1.081319  3.775096e-01
           1.082316  3.774437e-01
           1.083314  3.773773e-01
           1.084311  3.773104e-01
           1.085308  3.772430e-01
           1.086306  3.771752e-01
           1.087303  3.771069e-01
           1.088300  3.770381e-01
           1.089298  3.769688e-01
           1.090295  3.768991e-01
           1.091292  3.768290e-01
           1.092289  3.767612e-01
           1.093287  3.766930e-01
           1.094284  3.766243e-01
           1.095281  3.765551e-01
           1.096279  3.764854e-01
           1.097276  3.764153e-01
           1.098273  3.763447e-01
           1.099271  3.762736e-01
           1.100268  3.762021e-01
           1.101265  3.761301e-01
           1.102262  3.760577e-01
           1.103260  3.759847e-01
           1.104257  3.759112e-01
           1.105254  3.758373e-01
           1.106252  3.757630e-01
           1.107249  3.756882e-01
           1.108246  3.756130e-01
           1.109244  3.755373e-01
           1.110241  3.754612e-01
           1.111238  3.753846e-01
           1.112236  3.753076e-01
           1.113233  3.752301e-01
           1.114230  3.751506e-01
           1.115227  3.750706e-01
           1.116225  3.749902e-01
           1.117222  3.749093e-01
           1.118219  3.748280e-01
           1.119217  3.747463e-01
           1.120214  3.746642e-01
           1.121211  3.745816e-01
           1.122209  3.744986e-01
           1.123206  3.744151e-01
           1.124203  3.743313e-01
           1.125200  3.742481e-01
           1.126198  3.741646e-01
           1.127195  3.740808e-01
           1.128192  3.739964e-01
           1.129190  3.739117e-01
           1.130187  3.738266e-01
           1.131184  3.737410e-01
           1.132182  3.736550e-01
           1.133179  3.735685e-01
           1.134176  3.734817e-01
           1.135173  3.733944e-01
           1.136171  3.733066e-01
           1.137168  3.732182e-01
           1.138165  3.731295e-01
           1.139163  3.730403e-01
           1.140160  3.729507e-01
           1.141157  3.728607e-01
           1.142155  3.727702e-01
           1.143152  3.726794e-01
           1.144149  3.725881e-01
           1.145147  3.724965e-01
           1.146144  3.724044e-01
           1.147141  3.723118e-01
           1.148138  3.722186e-01
           1.149136  3.721250e-01
           1.150133  3.720310e-01
           1.151130  3.719366e-01
           1.152128  3.718418e-01
           1.153125  3.717465e-01
           1.154122  3.716509e-01
           1.155120  3.715548e-01
           1.156117  3.714584e-01
           1.157114  3.713615e-01
           1.158111  3.712642e-01
           1.159109  3.711663e-01
           1.160106  3.710679e-01
           1.161103  3.709691e-01
           1.162101  3.708699e-01
           1.163098  3.707703e-01
           1.164095  3.706703e-01
           1.165093  3.705699e-01
           1.166090  3.704691e-01
           1.167087  3.703678e-01
           1.168084  3.702662e-01
           1.169082  3.701642e-01
           1.170079  3.700617e-01
           1.171076  3.699586e-01
           1.172074  3.698550e-01
           1.173071  3.697510e-01
           1.174068  3.696467e-01
           1.175066  3.695419e-01
           1.176063  3.694367e-01
           1.177060  3.693311e-01
           1.178058  3.692252e-01
           1.179055  3.691188e-01
           1.180052  3.690120e-01
           1.181049  3.689049e-01
           1.182047  3.687972e-01
           1.183044  3.686889e-01
           1.184041  3.685801e-01
           1.185039  3.684710e-01
           1.186036  3.683615e-01
           1.187033  3.682516e-01
           1.188031  3.681413e-01
           1.189028  3.680306e-01
           1.190025  3.679195e-01
           1.191022  3.678080e-01
           1.192020  3.676961e-01
           1.193017  3.675838e-01
           1.194014  3.674709e-01
           1.195012  3.673574e-01
           1.196009  3.672436e-01
           1.197006  3.671293e-01
           1.198004  3.670146e-01
           1.199001  3.668996e-01
           1.199998  3.667842e-01
           1.200995  3.666683e-01
           1.201993  3.665521e-01
           1.202990  3.664355e-01
           1.203987  3.663184e-01
           1.204985  3.662010e-01
           1.205982  3.660830e-01
           1.206979  3.659644e-01
           1.207977  3.658454e-01
           1.208974  3.657260e-01
           1.209971  3.656062e-01
           1.210969  3.654860e-01
           1.211966  3.653654e-01
           1.212963  3.652445e-01
           1.213960  3.651231e-01
           1.214958  3.650014e-01
           1.215955  3.648792e-01
           1.216952  3.647567e-01
           1.217950  3.646336e-01
           1.218947  3.645098e-01
           1.219944  3.643856e-01
           1.220942  3.642611e-01
           1.221939  3.641361e-01
           1.222936  3.640108e-01
           1.223933  3.638851e-01
           1.224931  3.637590e-01
           1.225928  3.636325e-01
           1.226925  3.635056e-01
           1.227923  3.633783e-01
           1.228920  3.632507e-01
           1.229917  3.631229e-01
           1.230915  3.629955e-01
           1.231912  3.628677e-01
           1.232909  3.627396e-01
           1.233906  3.626110e-01
           1.234904  3.624820e-01
           1.235901  3.623527e-01
           1.236898  3.622230e-01
           1.237896  3.620928e-01
           1.238893  3.619623e-01
           1.239890  3.618314e-01
           1.240888  3.617002e-01
           1.241885  3.615685e-01
           1.242882  3.614346e-01
           1.243880  3.613001e-01
           1.244877  3.611652e-01
           1.245874  3.610300e-01
           1.246871  3.608943e-01
           1.247869  3.607583e-01
           1.248866  3.606219e-01
           1.249863  3.604851e-01
           1.250861  3.603480e-01
           1.251858  3.602104e-01
           1.252855  3.600725e-01
           1.253853  3.599342e-01
           1.254850  3.597959e-01
           1.255847  3.596578e-01
           1.256844  3.595193e-01
           1.257842  3.593804e-01
           1.258839  3.592411e-01
           1.259836  3.591014e-01
           1.260834  3.589614e-01
           1.261831  3.588209e-01
           1.262828  3.586801e-01
           1.263826  3.585389e-01
           1.264823  3.583974e-01
           1.265820  3.582554e-01
           1.266817  3.581131e-01
           1.267815  3.579684e-01
           1.268812  3.578232e-01
           1.269809  3.576777e-01
           1.270807  3.575317e-01
           1.271804  3.573853e-01
           1.272801  3.572386e-01
           1.273799  3.570915e-01
           1.274796  3.569440e-01
           1.275793  3.567961e-01
           1.276791  3.566478e-01
           1.277788  3.564992e-01
           1.278785  3.563501e-01
           1.279782  3.562012e-01
           1.280780  3.560537e-01
           1.281777  3.559059e-01
           1.282774  3.557577e-01
           1.283772  3.556091e-01
           1.284769  3.554601e-01
           1.285766  3.553107e-01
           1.286764  3.551609e-01
           1.287761  3.550107e-01
           1.288758  3.548601e-01
           1.289755  3.547091e-01
           1.290753  3.545576e-01
           1.291750  3.544058e-01
           1.292747  3.542533e-01
           1.293745  3.541000e-01
           1.294742  3.539463e-01
           1.295739  3.537922e-01
           1.296737  3.536377e-01
           1.297734  3.534827e-01
           1.298731  3.533274e-01
           1.299728  3.531716e-01
           1.300726  3.530155e-01
           1.301723  3.528589e-01
           1.302720  3.527020e-01
           1.303718  3.525446e-01
           1.304715  3.523868e-01
           1.305712  3.522277e-01
           1.306710  3.520669e-01
           1.307707  3.519057e-01
           1.308704  3.517441e-01
           1.309702  3.515821e-01
           1.310699  3.514196e-01
           1.311696  3.512568e-01
           1.312693  3.510936e-01
           1.313691  3.509300e-01
           1.314688  3.507660e-01
           1.315685  3.506016e-01
           1.316683  3.504368e-01
           1.317680  3.502716e-01
           1.318677  3.501068e-01
           1.319675  3.499431e-01
           1.320672  3.497791e-01
           1.321669  3.496146e-01
           1.322666  3.494498e-01
           1.323664  3.492845e-01
           1.324661  3.491188e-01
           1.325658  3.489527e-01
           1.326656  3.487862e-01
           1.327653  3.486193e-01
           1.328650  3.484519e-01
           1.329648  3.482842e-01
           1.330645  3.481160e-01
           1.331642  3.479491e-01
           1.332639  3.477963e-01
           1.333637  3.476432e-01
           1.334634  3.474895e-01
           1.335631  3.473354e-01
           1.336629  3.471808e-01
           1.337626  3.470257e-01
           1.338623  3.468701e-01
           1.339621  3.467140e-01
           1.340618  3.465573e-01
           1.341615  3.464000e-01
           1.342613  3.462422e-01
           1.343610  3.460838e-01
           1.344607  3.459248e-01
           1.345604  3.457718e-01
           1.346602  3.456205e-01
           1.347599  3.454685e-01
           1.348596  3.453159e-01
           1.349594  3.451626e-01
           1.350591  3.450088e-01
           1.351588  3.448544e-01
           1.352586  3.446993e-01
           1.353583  3.445436e-01
           1.354580  3.443874e-01
           1.355577  3.442305e-01
           1.356575  3.440731e-01
           1.357572  3.439150e-01
           1.358569  3.437559e-01
           1.359567  3.435949e-01
           1.360564  3.434333e-01
           1.361561  3.432712e-01
           1.362559  3.431084e-01
           1.363556  3.429451e-01
           1.364553  3.427811e-01
           1.365550  3.426166e-01
           1.366548  3.424515e-01
           1.367545  3.422858e-01
           1.368542  3.421195e-01
           1.369540  3.419526e-01
           1.370537  3.417851e-01
           1.371534  3.416171e-01
           1.372532  3.414492e-01
           1.373529  3.412812e-01
           1.374526  3.411126e-01
           1.375524  3.409434e-01
